"GEOID","NAME","BACH_PROP","WHITE_PROP","Pov_Prop","Vacancy_Rate","MEDHHINCE"
"421010014003","Block Group 3; Census Tract 14; Philadelphia County; Pennsylvania",14.364896073903,59.9076212471132,22.4942263279446,15.7474020783373,87396
"421010015001","Block Group 1; Census Tract 15; Philadelphia County; Pennsylvania",33.1543624161074,83.489932885906,7.78523489932886,13.1178707224335,94205
"421010015002","Block Group 2; Census Tract 15; Philadelphia County; Pennsylvania",23.8095238095238,63.1268436578171,10.535187526338,4.60405156537753,131759
"421010016001","Block Group 1; Census Tract 16; Philadelphia County; Pennsylvania",32.574568288854,76.7660910518053,8.6342229199372,12.8335451080051,149038
"421010016002","Block Group 2; Census Tract 16; Philadelphia County; Pennsylvania",34.1918294849023,93.8721136767318,5.50621669626998,20.1811125485123,168750
"421010017001","Block Group 1; Census Tract 17; Philadelphia County; Pennsylvania",28.8956127080182,68.3812405446293,3.25264750378215,15.2709359605911,129239
"421010017002","Block Group 2; Census Tract 17; Philadelphia County; Pennsylvania",15.765247410817,59.3210586881473,1.66858457997698,7.07964601769912,158125
"421010018001","Block Group 1; Census Tract 18; Philadelphia County; Pennsylvania",32.9021129797326,79.1720569210867,1.85424752048297,8.72226472838562,143507
"421010018002","Block Group 2; Census Tract 18; Philadelphia County; Pennsylvania",31.1557788944724,37.286432160804,8.74371859296483,5.39130434782609,100417
"421010019001","Block Group 1; Census Tract 19; Philadelphia County; Pennsylvania",30.3131991051454,57.8299776286353,11.8568232662192,13.1687242798354,152368
"421010019002","Block Group 2; Census Tract 19; Philadelphia County; Pennsylvania",32.5960419091967,62.4563445867288,9.08032596041909,0,157679
"421010019003","Block Group 3; Census Tract 19; Philadelphia County; Pennsylvania",41.4,48.2,7.6,21.7638691322902,145024
"421010020001","Block Group 1; Census Tract 20; Philadelphia County; Pennsylvania",35.827664399093,34.9962207105064,14.8904006046863,4.23940149625935,109963
"421010020002","Block Group 2; Census Tract 20; Philadelphia County; Pennsylvania",12.8322639780018,23.5563703024748,41.3382218148488,10.4065040650407,50348
"421010021001","Block Group 1; Census Tract 21; Philadelphia County; Pennsylvania",18.9814814814815,41.4351851851852,5.6712962962963,5.46448087431694,109412
"421010021002","Block Group 2; Census Tract 21; Philadelphia County; Pennsylvania",30.0409117475161,61.6014026884863,10.052600818235,8.88030888030888,175556
"421010022001","Block Group 1; Census Tract 22; Philadelphia County; Pennsylvania",41.8960244648318,71.5596330275229,13.302752293578,27.8713629402757,76750
"421010022003","Block Group 3; Census Tract 22; Philadelphia County; Pennsylvania",37.0529327610873,56.6523605150215,11.3018597997139,18.5840707964602,103026
"421010023001","Block Group 1; Census Tract 23; Philadelphia County; Pennsylvania",19.3357933579336,64.7970479704797,2.50922509225092,1.64835164835165,107951
"421010023002","Block Group 2; Census Tract 23; Philadelphia County; Pennsylvania",32.8134747348721,75.857766687461,7.86026200873363,2.93427230046948,132446
"421010024001","Block Group 1; Census Tract 24; Philadelphia County; Pennsylvania",26.040061633282,79.9691833590139,10.1694915254237,0,121146
"421010024002","Block Group 2; Census Tract 24; Philadelphia County; Pennsylvania",29.8267326732673,58.539603960396,21.9059405940594,14.0105078809107,112880
"421010024005","Block Group 5; Census Tract 24; Philadelphia County; Pennsylvania",22.7091633466135,68.5922974767596,6.17529880478088,6.64206642066421,72721
"421010025001","Block Group 1; Census Tract 25; Philadelphia County; Pennsylvania",26.4634146341463,63.4146341463415,22.0121951219512,2.5164113785558,65972
"421010025002","Block Group 2; Census Tract 25; Philadelphia County; Pennsylvania",41.7170495767836,83.7968561064087,4.47400241837969,1.89189189189189,152277
"421010025003","Block Group 3; Census Tract 25; Philadelphia County; Pennsylvania",19.646017699115,55.7522123893805,23.716814159292,8.77862595419847,85114
"421010025004","Block Group 4; Census Tract 25; Philadelphia County; Pennsylvania",22.5731895223421,57.0107858243451,26.4252696456086,0,104205
"421010027011","Block Group 1; Census Tract 27.01; Philadelphia County; Pennsylvania",16.5722379603399,53.3522190745987,36.5911237016053,1.88679245283019,72989
"421010027012","Block Group 2; Census Tract 27.01; Philadelphia County; Pennsylvania",32.7508455467869,55.2987598647125,13.9233370913191,1.15074798619102,99613
"421010027021","Block Group 1; Census Tract 27.02; Philadelphia County; Pennsylvania",36.7916303400174,81.2990409764603,6.84394071490846,9.66453674121406,93136
"421010027022","Block Group 2; Census Tract 27.02; Philadelphia County; Pennsylvania",23.579304495335,53.8167938931298,2.96861747243427,9.21325051759834,125060
"421010028011","Block Group 1; Census Tract 28.01; Philadelphia County; Pennsylvania",23.236124176858,45.1552210724365,26.340545625588,0,54095
"421010028012","Block Group 2; Census Tract 28.01; Philadelphia County; Pennsylvania",10.005437737901,58.5100598151169,33.115823817292,17.2612197928654,80231
"421010028021","Block Group 1; Census Tract 28.02; Philadelphia County; Pennsylvania",23.1536926147705,44.311377245509,22.1556886227545,5.14820592823713,135988
"421010028022","Block Group 2; Census Tract 28.02; Philadelphia County; Pennsylvania",29.5486935866983,61.0451306413302,23.0403800475059,5.50363447559709,133854
"421010028023","Block Group 3; Census Tract 28.02; Philadelphia County; Pennsylvania",20.9216589861751,55.5299539170507,18.2488479262673,4.79302832244009,87926
"421010029001","Block Group 1; Census Tract 29; Philadelphia County; Pennsylvania",20.3012048192771,73.3132530120482,3.55421686746988,11.3341204250295,143713
"421010029002","Block Group 2; Census Tract 29; Philadelphia County; Pennsylvania",30.3519061583578,66.1290322580645,9.5307917888563,0,96141
"421010029003","Block Group 3; Census Tract 29; Philadelphia County; Pennsylvania",40.5376910911966,64.3120716921455,13.7058513442277,2.84974093264249,107240
"421010030012","Block Group 2; Census Tract 30.01; Philadelphia County; Pennsylvania",30.2605210420842,49.2985971943888,4.80961923847695,0,72389
"421010030013","Block Group 3; Census Tract 30.01; Philadelphia County; Pennsylvania",26.1217948717949,37.9807692307692,12.5,5.38922155688623,111563
"421010030014","Block Group 4; Census Tract 30.01; Philadelphia County; Pennsylvania",30.7404637247569,19.8204936424832,34.7793567688856,11.716621253406,35517
"421010030015","Block Group 5; Census Tract 30.01; Philadelphia County; Pennsylvania",29.5546558704453,45.3441295546559,31.7813765182186,8.58369098712446,57109
"421010030021","Block Group 1; Census Tract 30.02; Philadelphia County; Pennsylvania",28.5202863961814,60.0238663484487,8.94988066825776,0,91302
"421010030022","Block Group 2; Census Tract 30.02; Philadelphia County; Pennsylvania",24.7557003257329,28.7730727470141,18.7839305103149,8.1145584725537,53313
"421010030023","Block Group 3; Census Tract 30.02; Philadelphia County; Pennsylvania",30.1075268817204,45.3567937438905,22.4828934506354,8.22368421052632,106467
"421010030024","Block Group 4; Census Tract 30.02; Philadelphia County; Pennsylvania",25.5244755244755,54.3706293706294,32.5174825174825,23.0769230769231,80040
"421010031001","Block Group 1; Census Tract 31; Philadelphia County; Pennsylvania",38.6062717770035,62.787456445993,1.46341463414634,10.9459459459459,140129
"421010031002","Block Group 2; Census Tract 31; Philadelphia County; Pennsylvania",16.7400881057269,31.2775330396476,50.6607929515419,15.406976744186,76484
"421010031003","Block Group 3; Census Tract 31; Philadelphia County; Pennsylvania",48.3018867924528,40.377358490566,1.50943396226415,0,63945
"421010031005","Block Group 5; Census Tract 31; Philadelphia County; Pennsylvania",17.8197064989518,25.2969951083159,3.91334730957372,6.94259012016021,86393
"421010031006","Block Group 6; Census Tract 31; Philadelphia County; Pennsylvania",12.0603015075377,21.9430485762144,24.2881072026801,21.6738197424893,56776
"421010032001","Block Group 1; Census Tract 32; Philadelphia County; Pennsylvania",24.622030237581,48.0561555075594,2.05183585313175,13.9393939393939,112750
"421010032002","Block Group 2; Census Tract 32; Philadelphia County; Pennsylvania",9.21052631578947,23.6842105263158,3.50877192982456,25.9259259259259,35946
"421010032003","Block Group 3; Census Tract 32; Philadelphia County; Pennsylvania",22.4343675417661,31.980906921241,2.62529832935561,46.4646464646465,114698
"421010032004","Block Group 4; Census Tract 32; Philadelphia County; Pennsylvania",21.5568862275449,74.4011976047904,7.93413173652695,6.21621621621622,77181
"421010032005","Block Group 5; Census Tract 32; Philadelphia County; Pennsylvania",20.2003338898164,29.2153589315526,9.34891485809683,33.6309523809524,89063
"421010032006","Block Group 6; Census Tract 32; Philadelphia County; Pennsylvania",8.42607313195549,0.874403815580286,5.80286168521463,23.4597156398104,65656
"421010033001","Block Group 1; Census Tract 33; Philadelphia County; Pennsylvania",13.0980392156863,34.3529411764706,30.0392156862745,43.455497382199,55481
"421010033002","Block Group 2; Census Tract 33; Philadelphia County; Pennsylvania",6.03674540682415,8.3989501312336,56.1679790026247,0,57725
"421010033003","Block Group 3; Census Tract 33; Philadelphia County; Pennsylvania",29.5558958652374,52.6799387442573,8.57580398162328,0,135713
"421010033004","Block Group 4; Census Tract 33; Philadelphia County; Pennsylvania",20.9183673469388,26.252319109462,3.47866419294991,17.8399228543877,132053
"421010033005","Block Group 5; Census Tract 33; Philadelphia County; Pennsylvania",21.5203426124197,18.9507494646681,14.4539614561028,0,83500
"421010036001","Block Group 1; Census Tract 36; Philadelphia County; Pennsylvania",6.71960904092853,22.846670739157,30.7269395235186,0,51750
"421010036002","Block Group 2; Census Tract 36; Philadelphia County; Pennsylvania",14.8766905330151,19.4908512330947,12.7287191726333,0,59450
"421010036003","Block Group 3; Census Tract 36; Philadelphia County; Pennsylvania",6.54377880184332,7.05069124423963,29.7235023041475,16.413916146298,26453
"421010037013","Block Group 3; Census Tract 37.01; Philadelphia County; Pennsylvania",25.0787649653434,40.3906742281033,3.96975425330813,11.64095371669,78763
"421010037015","Block Group 5; Census Tract 37.01; Philadelphia County; Pennsylvania",9.39393939393939,12.020202020202,14.9494949494949,15.3988868274583,63125
"421010037021","Block Group 1; Census Tract 37.02; Philadelphia County; Pennsylvania",15.745501285347,23.7789203084833,9.51156812339332,9.51526032315978,68952
"421010037022","Block Group 2; Census Tract 37.02; Philadelphia County; Pennsylvania",15.5052264808362,29.9651567944251,10.6271777003484,12.6689189189189,46672
"421010037023","Block Group 3; Census Tract 37.02; Philadelphia County; Pennsylvania",8.94526034712951,8.27770360480641,37.1161548731642,0,46075
"421010038001","Block Group 1; Census Tract 38; Philadelphia County; Pennsylvania",12.1980676328502,85.2657004830918,3.5024154589372,9.51276102088167,106413
"421010038002","Block Group 2; Census Tract 38; Philadelphia County; Pennsylvania",11.0032362459547,80.0161812297735,4.12621359223301,2.05992509363296,106250
"421010038003","Block Group 3; Census Tract 38; Philadelphia County; Pennsylvania",21.0221793635487,89.778206364513,19.672131147541,14.519906323185,107522
"421010038005","Block Group 5; Census Tract 38; Philadelphia County; Pennsylvania",14.2034548944338,94.0499040307102,11.9001919385797,0,63988
"421010039012","Block Group 2; Census Tract 39.01; Philadelphia County; Pennsylvania",18.9176245210728,56.7528735632184,10.9674329501916,1.56385751520417,60940
"421010039013","Block Group 3; Census Tract 39.01; Philadelphia County; Pennsylvania",12.7647395535203,64.6250715512307,4.46479679450487,15.3755868544601,106546
"421010039014","Block Group 4; Census Tract 39.01; Philadelphia County; Pennsylvania",39.7678680513134,48.6255345143555,19.4257788637752,0,58463
"421010039022","Block Group 2; Census Tract 39.02; Philadelphia County; Pennsylvania",21.816083108888,97.8453251250481,10.6579453636014,18.6401833460657,86404
"421010039023","Block Group 3; Census Tract 39.02; Philadelphia County; Pennsylvania",15.0971599402093,70.627802690583,1.94319880418535,10.2255639097744,119196
"421010040011","Block Group 1; Census Tract 40.01; Philadelphia County; Pennsylvania",31.803628601921,64.3543223052295,11.3127001067236,11.1504424778761,93977
